"","x"
"1",7.837
"2",3.426
"3",10.498
"4",10.137
"5",9.112
"6",7.908
"7",8.216
"8",2.83
"9",8.025
"10",6.345
"11",0.325
"12",5.252
"13",9.181
"14",10.446
"15",0.103
"16",8.092
"17",7.969
"18",2.387
"19",5.808
"20",6.804
"21",3.686
"22",0.601
"23",9.999
"24",6.733
"25",11.691
"26",11.337
"27",11.754
"28",12.327
"29",10.631
"30",7.399
"31",10.045
"32",12.034
"33",12.456
"34",11.951
"35",10.278
"36",10.508
"37",3.963
"38",2.667
"39",0
"40",10.818
"41",7.679
"42",12.564
"43",12.525
"44",11.367
"45",11.1
"46",12.077
"47",8.511
"48",10.821
"49",11.497
"50",5.984
"51",7.064
"52",4.004
"53",7.765
"54",4.693
"55",2.918
