"","V1","V2"
"1",1,7
"2",1,8
"3",2,8
"4",2,9
"5",3,9
"6",3,10
"7",4,11
"8",5,11
"9",11,12
"10",8,13
"11",9,13
"12",6,14
"13",12,15
"14",13,16
"15",15,16
"16",16,17
"17",16,18
"18",18,19
"19",19,20
"20",15,21
"21",14,23
"22",17,24
"23",18,25
"24",24,25
"25",12,26
"26",19,27
"27",16,28
"28",19,28
"29",20,28
"30",21,29
"31",28,29
"32",21,30
"33",22,30
"34",26,31
"35",26,32
"36",27,33
"37",17,34
"38",6,35
"39",14,35
"40",23,35
"41",34,35
"42",24,36
"43",36,37
"44",34,38
"45",38,39
"46",37,40
"47",38,40
"48",35,41
