"","x"
"1",10.498
"2",10.109
"3",9.625
"4",9.112
"5",7.908
"6",2.83
"7",9.181
"8",10.045
"9",9.582
"10",7.969
"11",13.542
"12",5.808
"13",13.377
"14",9.999
"15",6.733
"16",11.691
"17",11.337
"18",11.754
"19",12.327
"20",12.362
"21",12.113
"22",11.504
"23",7.399
"24",10.045
"25",12.034
"26",12.456
"27",11.296
"28",12.632
"29",11.951
"30",11.478
"31",11.335
"32",3.963
"33",10.818
"34",7.679
"35",12.467
"36",12.564
"37",12.525
"38",11.367
"39",11.1
"40",13.496
"41",12.077
"42",10.821
"43",11.497
"44",5.984
"45",7.064
