"","x"
"1",5.653
"2",7.861
"3",6.824
"4",5.702
"5",0
"6",0
"7",6.731
"8",6.594
"9",8.731
"10",8.122
"11",7.03
"12",5.332
"13",6.081
"14",0.482
"15",0.15
"16",8.277
"17",6.885
"18",5.253
"19",4.293
"20",0
"21",0.467
"22",0.137
"23",6.902
"24",0.28
"25",4.631
"26",5.095
"27",5.958
"28",6.093
"29",0.135
"30",6.519
"31",7.212
"32",6.156
"33",1.787
"34",6.54
"35",6.375
"36",4.842
"37",4.387
"38",8.11
"39",8.487
"40",7.864
"41",5.123
"42",7.695
"43",4.096
"44",7.321
"45",0.195
"46",8.6
"47",8.138
"48",4.871
"49",7.608
"50",6.892
"51",5.452
"52",2.273
"53",0.217
"54",8.802
"55",6.537
"56",8.061
"57",7.328
"58",2.9
