"","x"
"1",7.939
"2",6.175
"3",5.914
"4",7.481
"5",7.162
"6",6.831
"7",7.023
"8",5.702
"9",6.731
"10",6.594
"11",8.122
"12",7.03
"13",5.332
"14",6.081
"15",0.482
"16",0.15
"17",8.277
"18",6.885
"19",5.253
"20",4.293
"21",0.467
"22",6.902
"23",0.28
"24",4.631
"25",5.095
"26",5.958
"27",6.093
"28",6.519
"29",7.212
"30",6.156
"31",1.787
"32",0.406
"33",6.54
"34",6.375
"35",4.842
"36",0.219
"37",0.617
"38",4.387
"39",7.864
"40",5.123
"41",0
"42",4.096
"43",7.608
"44",5.452
"45",2.273
"46",0.217
"47",2.9
