"","x"
"1",6.352
"2",5.653
"3",6.824
"4",5.702
"5",6.594
"6",8.122
"7",7.03
"8",5.332
"9",0.482
"10",0.15
"11",8.277
"12",6.885
"13",5.253
"14",4.293
"15",0.467
"16",6.902
"17",0.28
"18",4.631
"19",5.095
"20",6.093
"21",6.519
"22",7.212
"23",6.156
"24",1.787
"25",6.54
"26",6.375
"27",4.842
"28",4.387
"29",0
"30",7.864
"31",5.123
"32",4.096
"33",7.321
"34",0.195
"35",8.138
"36",4.871
"37",8.734
"38",7.608
"39",6.892
"40",7.31
"41",2.273
"42",0.217
"43",8.802
"44",6.537
"45",8.061
"46",7.328
"47",0.173
"48",2.9
