"","x"
"1",6.831
"2",7.023
"3",5.702
"4",6.731
"5",6.594
"6",8.122
"7",7.03
"8",5.332
"9",6.081
"10",0.482
"11",0.15
"12",8.277
"13",6.885
"14",5.253
"15",4.293
"16",0.467
"17",6.902
"18",0.28
"19",4.631
"20",5.095
"21",5.958
"22",6.093
"23",6.519
"24",7.212
"25",6.156
"26",1.787
"27",6.54
"28",6.375
"29",4.842
"30",0.617
"31",4.387
"32",8.11
"33",8.487
"34",7.864
"35",5.123
"36",7.695
"37",4.096
"38",8.6
"39",8.138
"40",4.871
"41",9.047
"42",8.734
"43",7.608
"44",6.892
"45",5.452
"46",2.273
"47",0.217
"48",8.802
"49",6.537
"50",8.061
"51",7.328
"52",7.976
"53",2.9
