"","x"
"1",19.211
"2",20.754
"3",19.415
"4",20.889
"5",21.317
"6",20.766
"7",19.927
"8",23.05
"9",22.001
"10",20.921
"11",21.985
"12",24.074
"13",22.729
"14",21.052
"15",23.4
"16",20.836
"17",22.855
"18",22.961
"19",21.323
"20",19.895
"21",21.613
"22",17.452
"23",20.136
"24",23.925
"25",20.735
"26",22.874
"27",23.607
"28",20.971
"29",23.197
"30",21.08
"31",21.178
"32",21.482
"33",23.241
"34",19.774
"35",22.914
"36",23.356
"37",23.176
"38",19.322
"39",21.994
"40",23.253
"41",22.079
"42",21.045
"43",17.784
"44",20.891
"45",17.859
"46",21.093
