"","x"
"1",25.192
"2",22.341
"3",23.491
"4",19.271
"5",25.004
"6",22.071
"7",24.841
"8",24.546
"9",24.492
"10",22.029
"11",23.209
"12",21.788
"13",24.878
"14",24.667
"15",22.584
"16",21
"17",24.494
"18",19.214
"19",21.839
"20",25.17
"21",19.74
"22",22.903
"23",26.488
"24",26.07
"25",27.181
"26",18.05
"27",25.078
"28",26.292
"29",22.886
"30",27.506
"31",20.156
"32",23.96
"33",25.161
"34",18.312
"35",20.783
"36",21.765
"37",26.826
"38",23.717
"39",18.67
"40",18.096
"41",22.981
"42",23.091
"43",24.071
"44",24.233
"45",23.565
"46",24.798
"47",22.525
"48",25.955
