"","V1","V2"
"1",2,3
"2",2,4
"3",3,6
"4",4,6
"5",5,6
"6",8,9
"7",4,10
"8",1,11
"9",5,12
"10",7,12
"11",10,14
"12",1,15
"13",6,17
"14",12,17
"15",10,18
"16",14,19
"17",17,19
"18",2,20
"19",11,20
"20",19,20
"21",12,21
"22",15,22
"23",16,22
"24",8,23
"25",18,23
"26",13,24
"27",18,24
"28",11,25
"29",14,25
"30",20,25
"31",23,25
"32",17,26
"33",19,26
"34",16,27
"35",9,28
"36",22,28
"37",23,28
"38",27,28
"39",13,29
"40",18,29
"41",26,29
"42",22,30
"43",25,30
"44",11,31
"45",15,31
"46",30,31
"47",23,32
"48",24,32
"49",21,33
"50",26,33
"51",28,34
"52",32,34
"53",15,35
"54",22,35
"55",29,36
"56",32,36
"57",20,37
"58",33,37
"59",33,38
"60",29,39
"61",30,40
"62",34,40
"63",40,41
"64",30,42
"65",37,42
"66",33,43
"67",39,43
"68",42,44
"69",43,44
"70",40,45
