"","x"
"1",21.762
"2",25.192
"3",22.341
"4",23.491
"5",19.271
"6",25.004
"7",18.409
"8",22.071
"9",18.783
"10",24.841
"11",24.492
"12",22.029
"13",23.209
"14",21.788
"15",24.878
"16",24.667
"17",22.584
"18",21
"19",16.366
"20",19.214
"21",21.839
"22",25.17
"23",19.74
"24",22.903
"25",26.488
"26",15.55
"27",27.181
"28",18.05
"29",26.292
"30",22.886
"31",18.246
"32",20.156
"33",23.96
"34",25.161
"35",18.312
"36",20.783
"37",23.717
"38",18.67
"39",18.906
"40",18.096
"41",22.981
"42",18.469
"43",23.091
"44",24.071
"45",24.233
"46",23.565
"47",24.798
"48",16.056
