"","V1","V2"
"1",2,3
"2",1,5
"3",5,6
"4",4,7
"5",2,10
"6",4,10
"7",7,12
"8",7,13
"9",8,13
"10",8,14
"11",9,14
"12",6,15
"13",11,16
"14",14,17
"15",15,17
"16",6,18
"17",15,18
"18",17,18
"19",4,19
"20",15,19
"21",10,20
"22",19,21
"23",18,22
"24",20,23
"25",11,24
"26",16,24
"27",23,24
"28",12,25
"29",13,25
"30",21,25
"31",25,26
"32",17,27
"33",18,27
"34",21,27
"35",26,27
"36",22,28
"37",26,29
"38",19,30
"39",20,30
"40",23,30
"41",27,31
"42",28,31
"43",24,32
"44",20,33
"45",32,33
"46",32,34
"47",33,34
