"","x"
"1",18.002
"2",21.762
"3",23.368
"4",23.451
"5",22.341
"6",23.491
"7",19.271
"8",18.409
"9",22.071
"10",18.783
"11",24.546
"12",24.492
"13",22.029
"14",15.513
"15",15.534
"16",23.209
"17",21.788
"18",22.584
"19",21
"20",24.494
"21",15.381
"22",16.366
"23",19.214
"24",21.839
"25",19.74
"26",22.903
"27",15.55
"28",18.05
"29",22.886
"30",18.246
"31",18.139
"32",20.156
"33",23.96
"34",10.956
"35",18.312
"36",13.819
"37",20.783
"38",21.765
"39",26.826
"40",23.717
"41",18.67
"42",18.906
"43",18.096
"44",22.981
"45",18.469
"46",20.96
"47",23.565
"48",12.979
"49",22.525
"50",11.436
"51",16.056
