"","x"
"1",21.762
"2",23.368
"3",25.192
"4",22.341
"5",23.859
"6",23.491
"7",25.065
"8",19.271
"9",25.004
"10",18.409
"11",22.071
"12",18.783
"13",24.841
"14",24.546
"15",24.492
"16",22.029
"17",23.209
"18",21.788
"19",24.878
"20",24.667
"21",22.584
"22",21
"23",24.494
"24",16.366
"25",19.214
"26",21.839
"27",25.17
"28",19.74
"29",22.903
"30",26.488
"31",15.55
"32",26.07
"33",27.181
"34",18.05
"35",26.292
"36",22.886
"37",18.246
"38",20.156
"39",23.96
"40",28.177
"41",25.161
"42",18.312
"43",20.783
"44",21.765
"45",26.826
"46",23.717
"47",27.899
"48",18.67
"49",18.096
"50",22.981
"51",23.091
"52",24.071
"53",24.233
"54",20.96
"55",23.565
"56",24.798
"57",22.525
"58",25.955
