"","x"
"1",2.642
"2",3.396
"3",6.777
"4",3.497
"5",7.912
"6",4.903
"7",8.274
"8",6.97
"9",4.69
"10",9.206
"11",5.19
"12",8.898
"13",8.812
"14",9.322
"15",9.078
"16",5.787
"17",5.209
"18",0.907
"19",5.123
"20",8.866
"21",5.715
"22",8.219
"23",8.672
"24",9.029
"25",9.123
"26",0.467
"27",6.776
"28",6.441
"29",6.024
"30",1.016
"31",1.053
"32",4.99
"33",7.615
"34",9.996
"35",8.168
"36",6.776
"37",1.945
"38",10.992
"39",9.601
"40",6.708
"41",6.943
"42",6.766
"43",3.224
"44",1.143
"45",10.085
"46",7.593
