"","V1","V2"
"1",1,4
"2",2,5
"3",4,5
"4",4,6
"5",3,7
"6",5,8
"7",8,9
"8",3,11
"9",7,11
"10",10,11
"11",6,12
"12",9,12
"13",11,13
"14",10,14
"15",11,14
"16",7,15
"17",13,15
"18",9,16
"19",12,16
"20",12,17
"21",12,18
"22",11,19
"23",18,19
"24",16,20
"25",18,21
"26",9,22
"27",12,22
"28",20,23
"29",17,25
"30",22,25
"31",23,25
"32",17,26
"33",21,26
"34",22,26
"35",25,26
"36",15,27
"37",19,27
"38",22,28
"39",25,29
"40",27,30
"41",28,31
"42",28,32
"43",29,32
"44",24,33
"45",17,34
"46",29,34
"47",33,34
