"","weight"
"1",1.5878463401573
"2",0.533025328148291
"3",1.32124940880299
"4",2.32114820720236
"5",4.45804542374582
"6",1.01017275729247
"7",0.723077450893402
"8",3.12626310461172
"9",0.665895487467862
"10",1.88356045830132
"11",1.84920956060459
"12",0.711859536533156
"13",2.15267856404097
"14",1.53172745686864
"15",2.47990806317524
"16",4.40428984069811
"17",1.80046132939422
"18",1.82409128061816
"19",1.72598522584717
"20",1.49520065532742
"21",1.33418739314212
"22",0.705645803213236
"23",0.212511175696591
"24",2.65733776554538
"25",4.23341516977044
"26",4.88451645510879
"27",1.53605631392052
"28",0.616616574468971
"29",0.387664803635007
"30",1.6783730217834
"31",1.78990055580453
"32",1.44791608865355
"33",2.12160905924601
"34",0.667634630747686
"35",3.56333607732963
"36",3.67660386765648
"37",1.69775616680272
