"","x"
"1",12.073
"2",12.011
"3",13.313
"4",12.954
"5",13.164
"6",12.205
"7",13.13
"8",12.924
"9",13.086
"10",12.235
"11",12.313
"12",8.915
"13",8.464
"14",14.606
"15",12.46
"16",8.781
"17",15.067
"18",13.634
"19",12.013
"20",15.542
"21",13.073
"22",8.719
"23",13.479
"24",14.595
"25",12.19
"26",13.142
"27",14.645
"28",15.658
"29",13.974
"30",12.873
"31",14.298
"32",14.462
"33",15.89
"34",15.461
"35",13.026
"36",13.919
"37",14.79
"38",11.394
"39",11.61
"40",16.17
"41",14.174
"42",14.157
"43",15.615
"44",12.385
"45",13.75
"46",13.973
"47",11.185
"48",14.211
