"","x"
"1",0.667
"2",0
"3",0.849
"4",0.976
"5",1.795
"6",0
"7",0.088
"8",0.701
"9",0.928
"10",2.111
"11",1.068
"12",1.008
"13",0.972
"14",1.567
"15",2.096
"16",0.329
"17",0.931
"18",0
"19",1.062
"20",2.203
"21",2.146
"22",2.65
"23",-0.011
"24",1.218
"25",1.196
"26",1.538
"27",2.133
"28",0
"29",0
"30",1.288
"31",1.032
"32",2.701
"33",1.381
"34",2.268
"35",2.312
"36",2.576
"37",3.29
"38",2.985
"39",2.176
"40",0.958
"41",2.887
"42",2.799
"43",0.813
"44",2.179
"45",2.666
"46",2.816
"47",2.826
"48",2.558
"49",0.777
"50",2.952
"51",0.612
