"","x"
"1",0.667
"2",0
"3",1.795
"4",0
"5",0.928
"6",2.111
"7",1.068
"8",1.008
"9",0.972
"10",1.567
"11",2.096
"12",1.082
"13",0.329
"14",0.931
"15",0
"16",1.062
"17",2.203
"18",2.65
"19",-0.011
"20",1.218
"21",1.196
"22",1.538
"23",2.133
"24",0
"25",0
"26",1.288
"27",1.032
"28",2.701
"29",1.381
"30",2.268
"31",7.504
"32",2.312
"33",3.29
"34",2.985
"35",3.279
"36",3.121
"37",0.958
"38",2.887
"39",2.799
"40",2.179
"41",2.666
"42",2.816
"43",2.826
"44",2.352
"45",2.765
"46",2.558
"47",0.777
"48",0.612
