"","x"
"1",9.108
"2",8.288
"3",7.195
"4",5.732
"5",0
"6",5.774
"7",9.078
"8",7.891
"9",7.79
"10",4.471
"11",0
"12",-0.103
"13",0.09
"14",7.292
"15",7.699
"16",0.157
"17",6.003
"18",7.562
"19",5.567
"20",7.081
"21",0.005
"22",7.393
"23",6.957
"24",6.82
"25",6.547
"26",6.374
"27",7.552
"28",7.346
"29",6.793
"30",6.605
"31",0
"32",0
"33",7.927
"34",7.64
"35",7.233
"36",7.379
"37",3.771
"38",0
"39",0
"40",0
"41",7.868
"42",8.311
"43",8.337
"44",7.541
"45",0.235
"46",7.743
"47",8.924
"48",4.913
"49",8.73
"50",7.841
"51",9.674
"52",8.939
"53",7.797
"54",0
"55",9.023
"56",0
"57",0
"58",0.37
"59",3.565
"60",8.873
"61",0.219
"62",0.153
