"","x"
"1",6.666
"2",7.195
"3",0
"4",5.732
"5",0
"6",0
"7",6.16
"8",5.774
"9",9.078
"10",0
"11",7.891
"12",7.79
"13",4.471
"14",0
"15",-0.103
"16",0.09
"17",0.157
"18",7.292
"19",0.157
"20",6.003
"21",7.562
"22",5.567
"23",7.081
"24",5.93
"25",0.005
"26",7.393
"27",6.957
"28",0.031
"29",6.82
"30",6.547
"31",6.374
"32",7.552
"33",6.613
"34",7.346
"35",6.793
"36",6.605
"37",0
"38",0
"39",0
"40",7.927
"41",7.64
"42",7.233
"43",7.379
"44",3.771
"45",0
"46",0
"47",0
"48",0.144
"49",-0.07
"50",7.868
"51",8.311
"52",8.337
"53",7.541
"54",0.149
"55",0.235
"56",7.743
"57",8.924
"58",4.913
"59",8.73
"60",7.841
"61",8.939
"62",0
"63",0
"64",0
"65",0
"66",0.37
"67",0.221
"68",3.565
"69",-0.18
"70",0.219
"71",0.153
"72",0
"73",0
