"","x"
"1",10.758
"2",9.273
"3",10.21
"4",9.09
"5",10.634
"6",11.381
"7",10.101
"8",10.641
"9",10.963
"10",11.399
"11",9.617
"12",9.706
"13",11.475
"14",12.428
"15",12.353
"16",10.438
"17",11.001
"18",10.176
"19",8.708
"20",9.953
"21",10.803
"22",12.916
"23",11.992
"24",12.241
"25",10.519
"26",12.429
"27",11.25
"28",11.096
"29",9.871
"30",9.739
"31",12.94
"32",11.822
"33",11.46
"34",9.522
"35",11.669
"36",6.068
"37",9.353
"38",11.239
"39",11.675
"40",11.55
"41",11.565
"42",7.652
"43",11.652
"44",11.496
"45",9.626
"46",9.73
