"","V1","V2"
"1",1,18
"2",2,5
"3",2,7
"4",2,8
"5",3,12
"6",4,6
"7",4,10
"8",5,9
"9",5,12
"10",6,11
"11",7,13
"12",8,15
"13",9,10
"14",9,13
"15",10,17
"16",11,27
"17",12,16
"18",12,17
"19",12,21
"20",13,14
"21",13,21
"22",14,18
"23",15,22
"24",15,26
"25",16,20
"26",17,21
"27",17,25
"28",18,27
"29",18,35
"30",19,24
"31",19,25
"32",20,23
"33",20,25
"34",21,22
"35",21,26
"36",22,28
"37",23,24
"38",23,26
"39",25,30
"40",26,29
"41",27,34
"42",27,35
"43",28,32
"44",28,33
"45",29,30
"46",29,31
"47",29,33
"48",30,33
"49",31,32
