"","x"
"1",10.324
"2",8.342
"3",10.085
"4",10.758
"5",9.784
"6",9.273
"7",10.21
"8",9.09
"9",10.634
"10",11.381
"11",10.101
"12",10.641
"13",11.544
"14",10.655
"15",10.963
"16",11.399
"17",9.617
"18",9.706
"19",11.475
"20",11.25
"21",12.428
"22",10.422
"23",12.353
"24",10.438
"25",11.001
"26",10.842
"27",10.176
"28",8.708
"29",9.953
"30",10.803
"31",12.916
"32",11.992
"33",12.241
"34",8.494
"35",10.519
"36",12.429
"37",11.25
"38",12.04
"39",11.096
"40",9.871
"41",13.278
"42",12.214
"43",9.739
"44",12.94
"45",11.822
"46",11.46
"47",9.522
"48",11.669
"49",6.068
"50",9.353
"51",11.239
"52",11.55
"53",11.565
"54",7.652
"55",11.652
"56",11.496
"57",9.626
"58",9.73
