"","x"
"1",19.02
"2",15.794
"3",18.906
"4",15.587
"5",19.042
"6",15.37
"7",19.407
"8",19.487
"9",17.759
"10",18.779
"11",19.682
"12",15.472
"13",19.208
"14",15.369
"15",19.595
"16",15.666
"17",21.349
"18",19.631
"19",16.357
"20",20.805
"21",17.954
"22",12.564
"23",16.672
"24",21.483
"25",20.204
"26",19.08
"27",16.17
"28",12.33
"29",19.678
"30",16.068
"31",15.949
"32",19.741
"33",20.12
"34",20.198
"35",20.006
"36",16.258
"37",16.173
"38",19.758
"39",16.081
"40",19.78
"41",15.891
"42",20.732
"43",15.66
"44",20.002
"45",20.055
"46",16.034
"47",18.276
"48",20.85
"49",19.83
"50",17.846
"51",17.923
"52",19.502
"53",18.153
