"","weight"
"1",0.598568291761053
"2",5.44695658141277
"3",1.53816254017457
"4",5.1552571229086
"5",0.434268350537712
"6",0.333016516249562
"7",0.486481243142336
"8",0.376584651672373
"9",5.28123290567095
"10",1.80400360302369
"11",0.59603355613609
"12",1.85357087766379
"13",2.41280579394627
"14",2.23036432001214
"15",1.29671739403504
"16",5.00976686075992
"17",5.861579019317
"18",1.37406732025003
"19",1.27883736267516
"20",0.387421992462319
"21",1.50180857610049
"22",1.54651737760627
"23",1.72635454061513
"24",1.97822041237362
"25",4.1586417013133
"26",2.66139512258373
"27",0.705673862435353
"28",2.18963467291328
"29",1.72321675956625
"30",2.01169977881372
