"","x"
"1",8.518
"2",8.735
"3",0.297
"4",4.475
"5",8.889
"6",8.771
"7",9.104
"8",8.508
"9",8.638
"10",0
"11",0
"12",0.217
"13",5.274
"14",8.976
"15",8.778
"16",11.226
"17",8.879
"18",0
"19",4.784
"20",1.709
"21",7.587
"22",10.504
"23",0.083
"24",7.608
"25",11.661
"26",5.297
"27",5.351
"28",0
"29",0
"30",1.759
"31",7.867
"32",3.003
"33",8.788
"34",2.733
"35",0.785
"36",11.61
"37",2.991
"38",8.569
"39",2.883
"40",0.214
"41",1.129
"42",7.721
"43",8.729
"44",11.866
"45",0.885
"46",2.121
"47",8.672
"48",11.801
"49",11.587
"50",10.938
"51",3.464
"52",2.436
"53",2.424
