"","x"
"1",20.42
"2",18.069
"3",15.384
"4",18.134
"5",13.775
"6",16.365
"7",16.173
"8",19.535
"9",16.867
"10",16.997
"11",16.372
"12",16.87
"13",19.072
"14",20.892
"15",20.838
"16",19.135
"17",18.175
"18",17.849
"19",21.037
"20",18.624
"21",17.375
"22",7.87
"23",17.856
"24",21.007
"25",20.286
"26",18.454
"27",18.607
"28",19.536
"29",19.335
"30",19.38
"31",18.935
"32",20.737
"33",14.293
"34",18.455
"35",19.805
"36",17.782
"37",20.395
"38",15.263
"39",9.511
"40",19.557
"41",20.881
"42",19.676
"43",14.599
"44",19.636
"45",17.373
"46",0.414
