"","x"
"1",2.765
"2",21.018
"3",18.069
"4",15.384
"5",20.169
"6",18.134
"7",13.775
"8",16.365
"9",16.173
"10",19.535
"11",16.867
"12",16.997
"13",16.372
"14",19.072
"15",20.635
"16",18.175
"17",20.885
"18",17.849
"19",16.838
"20",18.624
"21",17.375
"22",18.322
"23",7.87
"24",20.209
"25",17.856
"26",21.007
"27",18.068
"28",18.454
"29",18.607
"30",21.086
"31",19.536
"32",21.218
"33",18.935
"34",20.737
"35",14.293
"36",18.455
"37",20.278
"38",19.805
"39",17.782
"40",20.395
"41",15.263
"42",9.511
"43",20.478
"44",19.557
"45",20.881
"46",21.003
"47",19.676
"48",14.599
"49",19.636
"50",20.537
"51",17.373
"52",0.414
