"","x"
"1",13.938
"2",7.144
"3",0.339
"4",10.573
"5",10.29
"6",0.35
"7",8.324
"8",10.741
"9",10.793
"10",1.413
"11",12.449
"12",10.389
"13",10.59
"14",0.43
"15",0.328
"16",1.822
"17",11.93
"18",9.339
"19",0.765
"20",1.584
"21",7.707
"22",7.458
"23",13.105
"24",7.859
"25",1.006
"26",1.06
"27",8.458
"28",9.053
"29",12.115
"30",8.907
"31",11.232
"32",7.339
"33",11.088
"34",0.44
"35",8.042
"36",8.953
"37",0.351
"38",11.682
"39",7.363
"40",8.2
"41",10.171
"42",9.608
"43",10.279
"44",8.385
"45",6.07
"46",6.565
