"","x"
"1",13.938
"2",7.144
"3",15.061
"4",15.617
"5",10.573
"6",13.459
"7",12.611
"8",10.29
"9",8.324
"10",10.741
"11",10.793
"12",14.058
"13",1.413
"14",12.449
"15",10.389
"16",10.22
"17",13.86
"18",10.59
"19",0.328
"20",1.822
"21",13.531
"22",11.93
"23",9.339
"24",1.584
"25",7.707
"26",7.458
"27",13.105
"28",7.859
"29",13.945
"30",10.894
"31",9.053
"32",12.115
"33",8.907
"34",11.232
"35",13.492
"36",7.339
"37",13.453
"38",12.567
"39",11.088
"40",8.042
"41",8.953
"42",12.95
"43",11.682
"44",7.363
"45",8.2
"46",10.171
"47",9.608
"48",10.279
"49",8.385
"50",6.07
"51",6.565
