"","x"
"1",15.728
"2",14.76
"3",14.579
"4",15.686
"5",15.107
"6",7.493
"7",18.724
"8",13.465
"9",18.241
"10",19.187
"11",20.207
"12",20.493
"13",20.378
"14",6.601
"15",11.947
"16",14.351
"17",18.114
"18",10.944
"19",21.594
"20",19.113
"21",20.651
"22",17.7
"23",15.229
"24",10.477
"25",20.274
"26",17.242
"27",12.093
"28",13.626
"29",8.235
"30",17.588
"31",15.819
"32",14.546
"33",20.041
"34",11.834
"35",19.53
"36",8.659
"37",10.61
"38",12.117
"39",19.937
"40",14.482
"41",16.788
"42",20.177
"43",17.246
"44",11.855
