"","x"
"1",20.773
"2",15.728
"3",19.102
"4",14.76
"5",22.101
"6",14.579
"7",15.686
"8",15.107
"9",21.788
"10",18.724
"11",22.107
"12",18.241
"13",24.259
"14",19.187
"15",20.207
"16",20.493
"17",22.396
"18",24.458
"19",20.378
"20",24.341
"21",14.351
"22",18.114
"23",21.594
"24",19.113
"25",20.432
"26",17.7
"27",15.229
"28",24.127
"29",20.274
"30",17.242
"31",20.5
"32",20.448
"33",20.512
"34",13.626
"35",17.588
"36",15.819
"37",20.041
"38",19.53
"39",24.002
"40",19.937
"41",21.752
"42",25.103
"43",16.788
"44",20.177
"45",17.246
