"","V1","V2"
"1",1,2
"2",3,5
"3",1,6
"4",4,7
"5",6,8
"6",7,9
"7",4,10
"8",5,11
"9",10,11
"10",2,12
"11",4,12
"12",5,13
"13",7,14
"14",7,15
"15",13,15
"16",9,16
"17",8,17
"18",16,18
"19",9,19
"20",14,19
"21",16,19
"22",17,19
"23",18,19
"24",3,20
"25",13,21
"26",20,21
"27",18,22
"28",1,23
"29",14,23
"30",21,24
"31",15,25
"32",16,25
"33",16,26
"34",22,26
"35",12,27
"36",23,27
"37",21,28
"38",24,28
"39",6,29
"40",17,29
"41",24,30
"42",28,30
"43",25,31
"44",27,32
"45",26,33
"46",22,34
"47",33,34
"48",28,35
"49",23,36
"50",10,37
"51",27,37
"52",28,38
"53",30,38
"54",29,39
"55",30,40
"56",31,41
"57",40,41
"58",19,42
"59",33,42
"60",34,42
"61",36,42
"62",31,43
"63",21,44
"64",35,44
"65",37,44
"66",33,45
"67",43,45
"68",27,46
"69",29,46
"70",36,46
"71",25,47
"72",36,47
"73",41,47
"74",42,47
"75",43,47
"76",44,47
"77",45,48
"78",46,49
"79",46,50
"80",42,51
"81",47,52
"82",48,53
"83",51,53
"84",52,53
"85",49,54
"86",50,55
"87",49,56
"88",55,56
"89",52,57
"90",55,57
"91",51,58
"92",58,59
