"","V1","V2"
"1",1,4
"2",1,13
"3",1,20
"4",2,3
"5",2,5
"6",3,4
"7",3,11
"8",4,10
"9",4,12
"10",5,11
"11",5,13
"12",6,9
"13",6,10
"14",7,16
"15",7,19
"16",7,29
"17",8,9
"18",8,11
"19",9,10
"20",9,17
"21",10,17
"22",11,14
"23",12,17
"24",12,18
"25",12,21
"26",13,20
"27",13,21
"28",14,17
"29",14,21
"30",15,27
"31",16,23
"32",18,22
"33",19,28
"34",20,24
"35",20,29
"36",21,25
"37",22,23
"38",22,24
"39",22,25
"40",23,26
"41",26,29
"42",27,28
"43",27,32
"44",27,35
"45",28,29
"46",28,30
"47",29,32
"48",29,34
"49",30,31
"50",30,33
