"","x"
"1",12.071
"2",10.244
"3",13.228
"4",10.299
"5",11.976
"6",10.907
"7",14.45
"8",12.295
"9",12.837
"10",14.758
"11",11.079
"12",11.555
"13",9.335
"14",10.497
"15",14.114
"16",14.321
"17",12.569
"18",10.811
"19",11.617
"20",9.352
"21",12.114
"22",12.349
"23",10.932
"24",11.735
"25",13.021
"26",12.092
"27",13.38
"28",11.045
"29",13.28
"30",13.786
"31",14.677
"32",11.807
"33",15.175
"34",14.863
"35",13.997
"36",14.969
"37",11.706
"38",13.757
"39",11.383
"40",13.133
"41",13.826
"42",14.49
"43",10.954
"44",14.735
"45",14.679
"46",15.048
"47",11.874
"48",15.184
"49",13.846
"50",10.671
"51",15.534
"52",14.298
"53",8.939
"54",6.971
"55",1.23
"56",15.058
"57",12.789
