"","V1","V2"
"1",1,8
"2",1,9
"3",2,6
"4",2,7
"5",2,12
"6",3,5
"7",3,10
"8",4,10
"9",5,9
"10",5,10
"11",5,11
"12",6,8
"13",7,13
"14",8,17
"15",10,11
"16",11,15
"17",11,16
"18",11,18
"19",12,14
"20",13,14
"21",14,24
"22",14,27
"23",15,19
"24",16,17
"25",16,18
"26",16,22
"27",16,25
"28",17,23
"29",18,26
"30",18,32
"31",18,34
"32",19,25
"33",19,26
"34",20,21
"35",21,25
"36",22,23
"37",22,25
"38",23,24
"39",23,31
"40",24,28
"41",27,28
"42",28,29
"43",28,30
"44",29,36
"45",31,35
"46",31,37
"47",32,33
"48",32,39
"49",33,38
"50",34,38
"51",35,36
"52",37,38
