"","weight"
"1",0.714797873665613
"2",0.44465829587441
"3",1.00781744377912
"4",0.514607617460803
"5",0.829077197916487
"6",0.947601709653584
"7",2.00653930986823
"8",1.48844919299464
"9",1.54523007999036
"10",0.420123791297687
"11",0.425747577972174
"12",1.08611969881554
"13",1.07058600795315
"14",0.103556747714057
"15",0.366718148258878
"16",0.23204309934457
"17",1.51382594772242
"18",0.664220596001682
"19",0.737309297756724
"20",0.962390772922748
"21",1.06708059628411
"22",1.09894540362021
"23",1.18418790707307
"24",1.26377316030249
"25",1.03456464283168
"26",2.27596682754254
