"","V1","V2"
"1",1,2
"2",1,3
"3",2,4
"4",3,5
"5",4,6
"6",5,6
"7",5,7
"8",6,7
"9",7,8
"10",6,10
"11",10,11
"12",1,12
"13",3,12
"14",3,13
"15",12,13
"16",1,14
"17",8,15
"18",11,15
"19",8,16
"20",9,16
"21",13,17
"22",14,18
"23",18,19
"24",14,20
"25",2,21
"26",12,22
"27",19,22
"28",2,23
"29",4,23
"30",21,23
"31",17,24
"32",10,25
"33",15,26
"34",24,27
"35",16,28
"36",17,29
"37",22,29
"38",23,30
"39",25,30
"40",5,31
"41",24,31
"42",26,31
"43",27,31
"44",10,32
"45",25,32
"46",26,32
"47",16,33
"48",26,33
"49",28,33
"50",33,34
"51",34,35
"52",27,36
"53",29,37
"54",24,38
"55",36,38
"56",37,38
"57",30,39
"58",34,40
"59",35,41
"60",31,42
"61",41,42
"62",36,43
"63",41,43
"64",32,44
"65",39,44
"66",42,44
"67",37,45
"68",38,45
"69",40,46
"70",42,46
"71",44,46
"72",38,47
"73",42,47
"74",43,47
"75",44,48
"76",46,49
"77",48,49
"78",43,50
"79",47,50
