"","weight"
"1",0.736657315029167
"2",0.371020215024572
"3",1.65801085629735
"4",0.245356923453068
"5",0.691167693504839
"6",0.473676894780122
"7",0.432810581943565
"8",0.902660512101883
"9",0.469179070162111
"10",0.445449211518203
"11",0.445111222112284
"12",0.816879428488595
"13",0.209258213778592
"14",0.852115016101406
"15",0.906322790195601
"16",0.614108296659385
"17",1.61681786218742
"18",1.57089146673135
"19",0.346981267513951
"20",0.24752022173455
"21",0.917356844809665
"22",0.432260338203382
"23",0.463561215329756
"24",0.813341871693092
