"","V1","V2"
"1",1,3
"2",3,5
"3",3,6
"4",4,6
"5",6,7
"6",6,8
"7",1,9
"8",2,9
"9",8,10
"10",8,11
"11",9,12
"12",9,13
"13",11,15
"14",10,16
"15",15,16
"16",17,18
"17",14,19
"18",15,20
"19",7,21
"20",16,21
"21",20,21
"22",19,22
"23",20,22
"24",9,23
"25",15,23
"26",9,25
"27",16,25
"28",23,25
"29",17,26
"30",18,26
"31",25,26
"32",21,27
"33",22,28
"34",27,28
"35",23,29
"36",24,29
"37",28,29
"38",24,30
"39",26,31
"40",18,32
"41",26,32
"42",31,32
"43",28,33
"44",29,33
"45",30,33
"46",27,34
"47",33,35
"48",34,36
"49",35,36
"50",25,37
"51",29,37
"52",37,38
"53",37,39
"54",38,39
"55",36,40
