"","x"
"1",1.545
"2",0.26
"3",-0.054
"4",7.137
"5",7.281
"6",0.512
"7",0.173
"8",0.768
"9",0
"10",1.2
"11",-0.026
"12",0.098
"13",3.799
"14",8.412
"15",7.914
"16",2.041
"17",1.563
"18",0.22
"19",0.217
"20",0.021
"21",9.704
"22",7.621
"23",4.33
"24",8.238
"25",6.301
"26",9.803
"27",9.492
"28",0
"29",1.459
"30",1.783
"31",3.798
"32",8.699
"33",4.115
"34",8.945
"35",9.519
"36",0.67
"37",0.243
"38",0.521
"39",1.735
"40",0.037
"41",5.84
"42",8.235
"43",9.49
"44",7.229
"45",0
"46",0.666
"47",1.549
"48",0
"49",8.405
"50",9.6
"51",9.947
"52",7.978
"53",10.136
"54",11.505
"55",10.554
"56",9.518
"57",0.326
"58",11.751
"59",11.627
"60",0
"61",0
"62",11.455
"63",5.508
"64",5.445
"65",6.64
"66",5.631
"67",6.173
