"","x"
"1",1.545
"2",0.26
"3",-0.054
"4",7.137
"5",0
"6",7.281
"7",0.512
"8",0.778
"9",0.173
"10",0.768
"11",0
"12",1.2
"13",0
"14",-0.026
"15",0.098
"16",3.799
"17",8.412
"18",7.914
"19",9.322
"20",2.041
"21",1.563
"22",0.22
"23",0.217
"24",0.021
"25",7.621
"26",4.33
"27",8.238
"28",6.301
"29",0.205
"30",9.492
"31",0
"32",0
"33",1.459
"34",1.783
"35",3.798
"36",8.699
"37",4.115
"38",8.945
"39",9.519
"40",0.67
"41",0.243
"42",0.521
"43",1.735
"44",0.037
"45",5.84
"46",8.235
"47",9.49
"48",7.229
"49",0
"50",0.666
"51",1.549
"52",0
"53",8.405
"54",9.6
"55",9.947
"56",7.978
"57",10.554
"58",9.518
"59",0.326
"60",0
"61",5.508
"62",5.445
"63",5.631
"64",6.173
