"","x"
"1",1.545
"2",0.26
"3",7.137
"4",7.281
"5",0.512
"6",0
"7",1.2
"8",-0.026
"9",0.098
"10",3.799
"11",8.412
"12",7.914
"13",2.041
"14",1.563
"15",0.217
"16",0.021
"17",4.33
"18",6.301
"19",9.492
"20",0
"21",1.459
"22",1.783
"23",8.699
"24",4.115
"25",8.945
"26",9.519
"27",0
"28",0.67
"29",0.243
"30",0.521
"31",1.735
"32",0.037
"33",5.84
"34",8.235
"35",9.49
"36",0
"37",0.666
"38",1.549
"39",0
"40",8.405
"41",9.6
"42",9.947
"43",10.554
"44",9.518
"45",0.326
"46",0
"47",0
"48",6.681
"49",0
"50",5.508
"51",5.445
"52",6.64
"53",5.631
"54",6.173
