"","V1","V2"
"1",2,4
"2",3,4
"3",1,8
"4",3,8
"5",6,8
"6",7,8
"7",5,9
"8",5,10
"9",8,10
"10",4,11
"11",9,11
"12",10,12
"13",8,13
"14",10,13
"15",11,13
"16",11,14
"17",2,15
"18",14,15
"19",13,16
"20",13,17
"21",15,19
"22",16,20
"23",13,21
"24",20,21
"25",12,22
"26",21,23
"27",19,24
"28",20,24
"29",22,25
"30",23,25
"31",19,26
"32",18,27
"33",27,28
"34",24,29
"35",27,29
"36",26,30
"37",17,31
"38",30,31
"39",24,34
"40",26,34
"41",29,34
"42",25,35
"43",29,35
"44",23,36
"45",32,36
"46",33,36
"47",33,37
"48",34,37
"49",35,37
"50",36,37
"51",32,38
"52",35,38
