"","x"
"1",17.126
"2",19.251
"3",19.658
"4",21.423
"5",18.039
"6",17.513
"7",18.769
"8",21.688
"9",21.014
"10",21.961
"11",20.305
"12",20.439
"13",20.826
"14",19.997
"15",20.492
"16",17.065
"17",19.073
"18",20.556
"19",19.653
"20",19.112
"21",19.294
"22",18.793
"23",19.411
"24",19.294
"25",17.746
"26",18.736
"27",20.458
"28",16.683
"29",17.705
"30",17.116
"31",21.691
"32",19.901
"33",19.796
"34",21.26
"35",19.03
"36",18.579
"37",21.6
"38",20.843
"39",19.97
"40",19.413
"41",21.662
"42",20.283
"43",18.706
