"","x"
"1",17.126
"2",17.604
"3",17.083
"4",21.612
"5",18.212
"6",16.256
"7",17.713
"8",16.839
"9",18.813
"10",19.251
"11",16.606
"12",19.658
"13",21.423
"14",18.077
"15",22.495
"16",18.339
"17",18.039
"18",17.513
"19",18.769
"20",21.688
"21",21.014
"22",21.961
"23",20.305
"24",20.439
"25",21.411
"26",20.826
"27",19.997
"28",17.499
"29",20.492
"30",19.489
"31",19.073
"32",20.556
"33",19.653
"34",19.112
"35",19.294
"36",18.793
"37",19.411
"38",19.294
"39",18.736
"40",20.458
"41",21.857
"42",21.691
"43",21.6
"44",20.843
