"","x"
"1",17.126
"2",21.74
"3",21.892
"4",22.516
"5",19.251
"6",21.423
"7",22.495
"8",21.928
"9",18.039
"10",17.513
"11",18.769
"12",21.688
"13",21.014
"14",21.961
"15",22.589
"16",21.917
"17",20.305
"18",20.439
"19",20.826
"20",19.997
"21",17.499
"22",15.898
"23",16.308
"24",17.065
"25",19.073
"26",20.556
"27",19.112
"28",19.294
"29",18.793
"30",19.411
"31",19.294
"32",17.746
"33",18.736
"34",16.683
"35",17.705
"36",17.116
"37",19.901
"38",19.796
"39",21.26
"40",16.171
"41",19.03
"42",15.647
"43",18.579
"44",20.843
"45",19.97
"46",19.413
"47",20.283
"48",18.706
