"","weight"
"1",1.97588688955663
"2",1.79320411565984
"3",1.27492156612233
"4",11.2354537513691
"5",1.77448612297569
"6",5.5774869788553
"7",4.13624225585234
"8",4.34345772397178
"9",10.9748815483432
"10",2.24250395748821
"11",2.41981176975791
"12",2.01332958059807
"13",1.86367808370837
"14",2.86761381640543
"15",3.31281224980304
"16",1.97284059189867
"17",3.66394882612326
"18",1.5512088834212
"19",1.21438420602953
"20",2.78100143784429
"21",2.82468688514429
"22",1.06729752137112
"23",4.40712559384599
"24",4.61957021807275
"25",4.04361274116596
