"","weight"
"1",6.62406408504627
"2",1.7336288530188
"3",1.34086673465107
"4",0.981205381241714
"5",1.10557179771938
"6",3.19665450096513
"7",0.734409013959737
"8",0.918028321920768
"9",0.66697001428595
"10",1.92801996868641
"11",1.87121137281491
"12",1.76800339380281
"13",1.70726816940659
"14",6.23254915780646
"15",5.35102457465667
"16",0.606699266394562
"17",1.03378295624647
"18",3.43796756791133
"19",5.16495508209961
"20",1.78521707363433
"21",1.62726027415144
"22",1.46162785974641
"23",1.09178248749077
"24",0.657248811316463
"25",1.82940564119354
"26",1.73427985068385
"27",2.27183384062226
"28",2.59997384605689
