"","x"
"1",7.16
"2",3.889
"3",4.905
"4",11.049
"5",4.661
"6",3.838
"7",2.725
"8",12.14
"9",5.029
"10",4.013
"11",9.613
"12",0.124
"13",3.718
"14",0
"15",5.052
"16",4.652
"17",10.885
"18",9.344
"19",8.817
"20",5.086
"21",4.491
"22",0.367
"23",10.635
"24",0.233
"25",2.536
"26",9.361
"27",8.352
"28",5.319
"29",2.496
"30",0.351
"31",0.29
"32",2.38
"33",9.395
"34",10.321
"35",8.404
"36",6.774
"37",6.701
"38",10.93
"39",10.241
"40",9.652
"41",7.458
"42",7.976
"43",7.497
"44",7.47
"45",7.13
"46",6.425
"47",5.8
