"","weight"
"1",0.342988338036117
"2",0.238327925578736
"3",0.135606047001339
"4",1.24161169458959
"5",1.61014937198837
"6",0.261770128553561
"7",1.90870532034253
"8",0.228521772211797
"9",0.162664686101666
"10",0.129263297292806
"11",0.324667522036946
"12",0.235487580056101
"13",0.469328243337262
"14",0.227411520708321
"15",0.307792137708861
"16",0.266317479898457
"17",0.339888216954066
"18",2.13999556059794
"19",2.20182507948142
"20",2.16240699212721
"21",1.74540797544636
"22",2.52444370142355
"23",2.21422130794799
"24",1.98164678964324
"25",0.18848076816966
"26",3.12404481380064
"27",2.10282362569101
