"","x"
"1",13.757
"2",13.875
"3",13.604
"4",13.908
"5",12.364
"6",15.412
"7",14.529
"8",14.454
"9",14.105
"10",13.861
"11",14.072
"12",13.635
"13",12.268
"14",14.5
"15",14.339
"16",15.188
"17",14.723
"18",16.749
"19",16.645
"20",16.926
"21",16.69
"22",13.832
"23",13.116
"24",17.998
"25",9.002
"26",12.672
"27",17.142
"28",16.939
"29",16.798
"30",14.862
"31",14.691
"32",13.371
"33",13.012
"34",12.737
"35",17.31
"36",16.893
"37",17.123
"38",14.716
"39",14.561
"40",13.404
"41",17.006
"42",13.549
"43",13.83
"44",14.503
"45",13.814
"46",13.529
"47",13.69
"48",9.689
"49",9.769
