"","x"
"1",10.196
"2",13.875
"3",13.604
"4",12.364
"5",11.605
"6",11.906
"7",12.045
"8",10.121
"9",14.529
"10",10.14
"11",14.072
"12",13.635
"13",12.268
"14",12.05
"15",14.5
"16",15.188
"17",12.753
"18",16.749
"19",16.645
"20",13.59
"21",16.69
"22",13.832
"23",13.667
"24",13.116
"25",9.002
"26",12.672
"27",17.142
"28",14.862
"29",13.759
"30",13.371
"31",13.012
"32",12.737
"33",14.716
"34",13.404
"35",13.549
"36",13.83
"37",5.052
"38",14.503
"39",13.814
"40",5.522
"41",13.529
"42",5.086
"43",13.69
"44",9.395
"45",9.689
"46",5.539
"47",11.956
"48",10.321
"49",9.769
"50",8.309
"51",10.063
"52",9.896
"53",8.404
"54",7.13
