"","V1","V2"
"1",1,2
"2",2,5
"3",3,5
"4",4,5
"5",2,7
"6",6,8
"7",1,9
"8",7,9
"9",2,10
"10",5,10
"11",7,10
"12",10,11
"13",4,13
"14",5,13
"15",12,14
"16",13,14
"17",9,15
"18",11,16
"19",6,17
"20",6,18
"21",7,18
"22",8,19
"23",15,19
"24",9,20
"25",12,20
"26",10,21
"27",12,21
"28",14,21
"29",20,21
"30",20,23
"31",22,26
"32",17,27
"33",22,27
"34",18,28
"35",19,28
"36",27,28
"37",7,29
"38",10,29
"39",23,30
"40",21,31
"41",24,31
"42",25,31
"43",29,31
"44",22,32
"45",31,33
"46",28,35
"47",34,36
"48",35,36
"49",29,37
"50",30,37
"51",35,39
"52",38,39
"53",36,40
"54",37,40
"55",37,41
