"","x"
"1",4.665
"2",-0.173
"3",-0.112
"4",-0.151
"5",-0.113
"6",5.174
"7",4.605
"8",0.029
"9",0.039
"10",0.068
"11",-0.008
"12",6.254
"13",0.03
"14",5.193
"15",4.082
"16",0
"17",0
"18",0
"19",4.428
"20",0
"21",4.385
"22",0
"23",0
"24",0
"25",0.042
"26",-0.029
"27",0.275
"28",0
"29",4.58
"30",5.75
"31",-0.199
"32",0
"33",4.488
"34",0
"35",0
"36",0
"37",0
"38",0
"39",2.505
"40",0.131
"41",0.048
"42",-0.109
"43",4.568
"44",0
"45",-0.137
"46",3.246
"47",3.886
"48",3.864
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",-0.073
"57",-0.004
"58",3.548
