"","x"
"1",4.665
"2",0
"3",0
"4",-0.112
"5",-0.151
"6",-0.113
"7",6.72
"8",5.174
"9",6.407
"10",4.605
"11",0.039
"12",0.068
"13",-0.008
"14",6.254
"15",0.03
"16",5.193
"17",4.082
"18",0
"19",0
"20",4.428
"21",0
"22",4.385
"23",0
"24",0
"25",0
"26",-0.029
"27",0.275
"28",0
"29",4.58
"30",5.75
"31",6.233
"32",-0.199
"33",0
"34",5.641
"35",6.171
"36",4.488
"37",0
"38",0
"39",0
"40",0
"41",4.784
"42",0
"43",2.505
"44",0.131
"45",-0.109
"46",3.804
"47",0
"48",-0.137
"49",3.246
"50",0
"51",0
"52",0
"53",0
