"","V1","V2"
"1",1,3
"2",2,4
"3",3,5
"4",3,6
"5",4,6
"6",3,7
"7",7,9
"8",8,9
"9",3,10
"10",9,15
"11",6,16
"12",11,17
"13",12,18
"14",13,18
"15",14,19
"16",12,20
"17",14,20
"18",17,21
"19",18,21
"20",17,22
"21",15,23
"22",16,24
"23",8,25
"24",19,26
"25",21,26
"26",24,26
"27",23,27
"28",15,28
"29",16,28
"30",25,28
"31",25,29
"32",28,29
"33",28,30
"34",29,30
"35",27,31
"36",28,31
"37",20,32
"38",26,32
"39",19,33
"40",30,34
"41",30,35
"42",31,35
"43",32,36
"44",33,36
"45",32,37
"46",37,38
"47",37,39
"48",16,40
"49",36,40
