"","V1","V2"
"1",3,4
"2",1,5
"3",2,7
"4",1,8
"5",6,8
"6",4,11
"7",9,12
"8",5,13
"9",2,14
"10",8,14
"11",13,14
"12",5,15
"13",2,16
"14",12,17
"15",10,18
"16",12,18
"17",4,19
"18",10,19
"19",17,21
"20",18,21
"21",18,22
"22",19,22
"23",19,23
"24",22,24
"25",23,24
"26",21,25
"27",13,26
"28",20,27
"29",14,28
"30",26,28
"31",22,29
"32",26,29
"33",28,29
"34",25,30
"35",24,31
"36",23,32
"37",22,33
"38",25,33
"39",31,33
"40",30,34
"41",27,35
"42",28,35
"43",35,36
"44",36,37
"45",26,38
"46",33,39
"47",34,39
"48",33,40
"49",36,41
"50",41,42
"51",38,43
"52",42,44
"53",39,45
"54",40,45
"55",44,45
"56",40,46
"57",39,47
"58",44,47
"59",29,48
"60",37,48
"61",44,48
"62",43,49
"63",43,50
"64",47,51
"65",37,52
"66",49,52
"67",36,53
"68",52,54
"69",53,54
"70",45,55
