"","V1","V2"
"1",1,5
"2",2,5
"3",3,5
"4",4,6
"5",6,8
"6",3,9
"7",6,10
"8",5,11
"9",9,11
"10",7,12
"11",9,12
"12",11,12
"13",6,13
"14",8,14
"15",10,15
"16",11,15
"17",14,16
"18",15,17
"19",17,18
"20",9,19
"21",16,20
"22",17,21
"23",20,21
"24",21,23
"25",19,24
"26",23,25
"27",25,26
"28",25,27
"29",12,28
"30",18,28
"31",25,28
"32",22,29
"33",24,29
"34",21,30
"35",18,32
"36",29,32
"37",17,33
"38",30,33
"39",20,34
"40",30,34
"41",31,34
"42",16,36
"43",35,36
"44",33,38
"45",32,39
"46",33,39
"47",37,39
"48",36,40
"49",37,40
"50",33,41
"51",36,41
"52",37,41
