"","weight"
"1",1.99007537499553
"2",1.5527073131663
"3",0.739170156052809
"4",1.59068303571139
"5",0.710633520074306
"6",1.30704858363331
"7",2.38196326550282
"8",1.40868733227363
"9",12.3174965394722
"10",1.25319591494035
"11",1.29282636114535
"12",1.31605470993431
"13",2.06932356086977
"14",1.07814655807388
"15",1.4119844190455
"16",1.0904127656117
"17",1.47665161748973
"18",1.1045361012876
"19",3.00787300234982
"20",1.91041880231207
"21",3.22039205685048
"22",3.80408937842206
"23",12.2512444722898
