"","V1","V2"
"1",2,3
"2",3,4
"3",1,6
"4",2,6
"5",3,7
"6",5,7
"7",4,9
"8",10,11
"9",7,13
"10",14,15
"11",8,16
"12",9,17
"13",12,17
"14",11,19
"15",8,20
"16",13,20
"17",12,21
"18",13,21
"19",10,22
"20",11,23
"21",14,24
"22",22,24
"23",5,25
"24",7,26
"25",10,26
"26",15,26
"27",25,27
"28",15,28
"29",18,28
"30",26,28
"31",27,29
"32",5,30
"33",18,30
"34",5,31
"35",29,31
"36",30,31
"37",25,32
"38",27,33
"39",32,33
"40",29,34
"41",33,34
"42",1,35
"43",6,35
"44",21,36
"45",30,37
"46",32,37
"47",22,38
"48",7,39
"49",36,39
"50",37,39
"51",30,40
"52",37,40
"53",36,41
"54",39,41
"55",41,42
"56",40,44
"57",40,45
"58",42,46
"59",48,49
"60",37,50
"61",42,51
"62",50,52
"63",41,53
"64",43,53
"65",39,54
"66",47,54
"67",48,54
"68",47,55
"69",48,55
"70",45,56
"71",50,56
"72",47,57
"73",50,57
