"","weight"
"1",1.19552666214027
"2",0.374354110454716
"3",0.552290684419432
"4",0.87605022702792
"5",1.06265742392986
"6",2.18749116579451
"7",1.67955827536124
"8",2.15995115676225
"9",2.08587176000126
"10",1.79073839538224
"11",0.387742182051695
"12",3.33367199954488
"13",1.65077678687561
"14",0.31673490509683
"15",1.1675118841965
"16",1.09366402522389
"17",0.535932832061706
"18",1.15053248523746
"19",1.62717823190013
"20",1.43388458332807
"21",2.74602913321928
"22",3.23952061275011
"23",2.57531827189338
"24",0.540891856507249
"25",1.4083327021675
"26",1.44903726664696
"27",2.45784966991567
"28",2.85174052127368
"29",2.46554253664381
"30",3.24864587181658
"31",3.95582911663329
"32",0.962391812202246
"33",1.43186067755758
"34",2.29477855152864
"35",1.76795248803005
"36",0.547310697646947
"37",1.00865702789674
"38",1.98678131658363
